ID;TIPO_AZIENDA;RAGIONE_SOCIALE;COMUNE;PROVINCIA;STATO;INDIRIZZO;CAP;TELEFONO;EMAIL;SITO;N_DIPENDENTI;DATA_CONVENZIONE;INDIRIZZO;CODICE_ATECO;DESC_ATECO
8446;AZIENDA;NOVA DITEX SRL;PESCHIERA DEL GARDA;VR;ITALIA;LOCALITA'MANDELLA,38;37019;0456401191;info@ditex.it;;16;;;45.31.01;Commercio all'ingrosso di parti e accessori di autoveicoli
1804;AZIENDA;NOVA SYSTEMS ENGINEERING S.R.L.;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DEL LAVORO, 39A;37036;0458788211;valeria@novasystems.it;http://www.novasystems.it/;;;;;
1903;AZIENDA;NOVA SYSTEMS SERVICES S.R.L.;VELO VERONESE;VR;ITALIA;PIAZZA DEL POPOLO, 1;37030;0458788214;lforomi@novasystemsindustria.eu;;;;;;
18487;AZIENDA;NOVA SYSTEMS SERVICES S.R.L.;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DEL LAVORO, 39;37036;0458788211;bavesani@novasystems.it;;43;15-05-2019;INFORMATICA;63.11.30;Hosting e fornitura di servizi applicativi (ASP)
37311;AZIENDA;NOVAMIND S.N.C.;ISOLA DELLA SCALA;VR;ITALIA;VIA VITTORIO VENETO;37063;0456630515;info@novimind.it;www.novamind.it;3;27-05-2019;INFORMATICA;;
1419;AZIENDA;NPN ELETTRONICA DI MOLINAROLO GIANLUCA;VERONA;VR;ITALIA;VIA FIUME, 58F;37047;0456103892;npnelettronica@ega.it;;;;;;
113657;AZIENDA;NST AUTOMATION SRLS;VERONA;VR;ITALIA;STRADA DELL'ALPO  7;37100;0458203319;nst@nstautomation.it;;13;18-05-2019;ELETTRONICA;43.21.02;Installazione di impianti elettronici (inclusa manutenzione e riparazione)
106339;AZIENDA;NULLTECH S.R.L.;SAN GIOVANNI LUPATOTO ;VR;ITALIA;PIAZZA ZINELLI 1;37057;045549035;;;2;;;62.01.00;Produzione di software non connesso all'edizione
1933;AZIENDA;NUOVA TECNOMOTOR S.R.L.;PESCANTINA;VR;ITALIA;VIA E. NATTA, 28;37026;0457153755;;;;;;;
45001;AZIENDA;OA POINT GROUP SRL;SONA;VR;ITALIA;VIA LIGURIA,78;37060;0458511370;amministrazione@oapointgroup.it;www.oapointgroup.it;16;;;;
1258;AZIENDA;OFFICE AUTOMATION S.R.L.;VERONA;VR;ITALIA;VIALE DEL COMMERCIO, 10/C;37122;0458002529;francesca.grego@officeautomation.it;www.officeautomation.it;27;;;46.51;Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software
110936;AZIENDA;OFFICINA CAILOTTO SRL;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA 59;37100;0458624211;tiziano.martinelli@officinecailotto.it;;78;23-05-2019;COSTRUZIONE DEL MEZZO;;
133818;AZIENDA;OFFICINA GELIO GIORGIO SRL;VIGASIO;VR;ITALIA;VIA DELL'INDUSTRIA 20;37068;;;;;20-05-2019;COSTRUZIONE DEL MEZZO;;
116211;AZIENDA;OFFICINA MECCANICA DI AGOSTINI RENATO;POVEGLIANO VERONESE;VR;ITALIA;VIA AZZANO, 19;37064;0457970191;;;;;;45201;
64770;AZIENDA;OFFICINA PICCOLI SPA;VERONA;VR;ITALIA;VIA E.FERMI,21;37100;045504895;amministrazione@officinepiccoli.it;www.officinepiccoli.it;28;;;25.5;FUCINATURA, IMBUTITURA, STAMPAGGIO E PROFILATURA DEI METALLI  METALLURGIA DELLE POLVERI
1702;AZIENDA;OFFICINA SPONDA SRL;VERONA;VR;ITALIA;VIA F. GIOIA, 47;37135;045501293;luca.trentin@volkswagengroup.it;;;;;;
47194;AZIENDA;OFFICINA TECNOFRENO SRL;SAN PIETRO IN CARIANO;VR;ITALIA;VIA BRENNERO 101;37029;0457725271;tecnofreno@infinito.it;;4;;;45.20.1;Riparazioni meccaniche di autoveicoli
48199;AZIENDA;OFFICINA TURCO TIZIANO;ILLASI;VR;ITALIA;VIA FABIO FILZI,101;37031;0457834046;;info@ttcar.it;;;;45.20.10;Riparazioni meccaniche di autoveicoli
25367;AZIENDA;OFFICINA ZANTEDESCHI SNC;SAN PIETRO IN CARIANO;VR;ITALIA;VIA CA' DEDE 6;37029;0457701713;zantedeschitrattori@alice.it;;1;;;46.61.0;Commercio all'ingrosso di macchine, accessori e utensili agricoli, inclusi i trattori
2013;AZIENDA;OFFICINE BRENNERO S.P.A.;VERONA;VR;ITALIA;VIA MANTOVANA, 158/B;37137;045/861231;matteo.ferioni@iveco.com;www.officinebrennero.it;130;12-03-2018;;45.19.01;Commercio all'ingrosso e al dettaglio di altri autoveicoli
2093;AZIENDA;OLI.TECNICA DI MENINI GIANNI E C.SNC;BUSSOLENGO;VR;ITALIA;P.LE VITTORIO VENETO 85;37012;0457157536;info@olitecnicasnc.it;;6;19-03-2018;;95.11;Riparazione di computer e periferiche
56475;AZIENDA;OLIP ITALIA S.P.A.;LAZISE;VR;ITALIA;VIA CONFINE, 13;37017;0456463111;giampietro.dallevedove@olip.it;;144;04-05-2018;;15.20.10;Fabbricazione di calzature
141119;AZIENDA;OLMA DI DUSI RENATO;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE CAREGA 22/2;37057;;info@01mavr.it;;;27-05-2019;COSTRUZIONE DEL MEZZO;28.2;FABBRICAZIONE DI ALTRE MACCHINE DI IMPIEGO GENERALE
45387;AZIENDA;OMNI SNC DI VENTURI LUCIANO E C.;VERONA;VR;ITALIA;VIA FLAVIO GIOIA,8;37135;0458200217;;;2;;;;
140689;AZIENDA;OMV MACHINERY SRL;VERONA;VR;ITALIA;LUNGADIGE ATTIRAGLIO 67;37100;0458394444;info@omvgroup.com;;47;24-05-2019;;28.29.20;Fabbricazione di macchine e apparecchi per le industrie chimiche, petrolchimiche e petrolifere (incl
130378;AZIENDA;OPEN-CO SRL;SANT'AMBROGIO DI VALPOLICELLA;VR;ITALIA;VIA CORTE RONCHI 81C;37015;0457860276;info@openco.it;www.openco.it;20;15-05-2019;INFORMATICA;62.09.09;Altre attività dei servizi connessi alle tecnologie dell'informatica nca
15982;AZIENDA;OPIFICIO DEI SENSI COOPERATIVA SOCIALE ONLUS;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA BROLO MUSELLA 27;37036;0458947356;tempomassimo@gmail.com;www.opificiodeisensi.it;;;;;
67374;AZIENDA;ORODENT SRL;CASTELNUOVO DEL GARDA;VR;ITALIA;MARIA GAETANI AGNESI,8;37014;0456450635;info@orodent.com;www.orodent.com;8;;;24.54.00;Fusione di altri metalli non ferrosi
1413;AZIENDA;OROTIG SRL;CASTELNUOVO DEL GARDA;VR;ITALIA;VIA XXV APRILE 47;37010;0456400865;info@orotig.com;www.orotig.com;56;06-05-2019;;28.29.99;Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca
1790;AZIENDA;ORTHOFIX S.R.L.;BUSSOLENGO;VR;ITALIA;VIA DELLE NAZIONI, 9;37012;0456719000;davide@remelli.net;;;;;;
45701;AZIENDA;OSPEDALE P.PEDERZOLI;PESCHIERA DEL GARDA;VR;ITALIA;VIA MONTE BALDO,24;37019;0456449111;amministrazione@ospedalepederzoli.it;www.cdcpederzoli.it;650;;;;
2218;AZIENDA;OSPEDALIERA UNIVERSITARIA INTEGRATA DI VERONA;VERONA;VR;ITALIA;P.LE  A. STEFANI,1;37126;0458126530;gianpaolo.masini@ospedalieraverona.it;;;;;;
13500;AZIENDA;PAGIN AUTO S.R.L.;BOVOLONE;VR;ITALIA;VIA MADONNA, 219;37051;0457100077;paginauto@email.it;;;;;;
69168;AZIENDA;PALUANI SPA;DOSSOBUONO;VR;ITALIA;VIA DELL'ATIGIANATO 18;37062;0458614411;info@paluani.it;www.paluani.it;;;;;
67760;AZIENDA;PANASONIC ELECTRIC WORKS ITALIA SRL;BUSSOLENGO;VR;ITALIA;COMMERCIO 3;37012;;;PANASONIC-ELECTRIC.COM;;;;;
4012;AZIENDA;PARMALAT S.P.A.;COLLECCHIO;PR;ITALIA;VIA DELLE NAZIONI UNITE, 4;43044;05218081;m.contorni@parmalat.net;www.parmalat.it;1683;;;;
34386;ENTE RELIGIOSO;PARROCCHIA S. MARIA AUSILIATRICE;VERONA;VR;ITALIA;VIA G.PRATI  10;37100;045913422;smausiliatriceverona@gmail.com;;;;;;
16645;ENTE RELIGIOSO;PARROCCHIA SANTA MARIA IMMACOLATA;VERONA;VR;ITALIA;VIA SAN MARCO, 61;37138;045574439;giuseppelonardi@virgilio.it;www.mariaimmacolataverona.it;;;;;
105501;AZIENDA;PASTIFICIO AVESANI;BUSSOLENGO;VR;ITALIA;VIA ANDROMEDA,11;37066;3404694625;valentina.avesani@avesani.com;;40;;;10.73.0;Produzione di paste alimentari, di cuscus e di prodotti farinacei simili
11553;AZIENDA;PASTIFICIO RANA S.P.A.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA PACINOTTI 25;37057;0458587311;mbugna@rana.it;www.rana.it;1000;;;;
87722;AZIENDA;PAYANINI SRL;DOLCE';VR;ITALIA;VIA 1 MAGGIO 141AB;37020;0456888404;info@payanini.com;www.payanini.com;43;20-05-2019;LOGISTICA;23.70.1;Segagione e lavorazione delle pietre e del marmo
11722;AZIENDA;PC REWORK;VERONA;VR;ITALIA;VIA CENTRO, 2/D;37135;0452478610;info@pcrework.it;;;;;;
111804;AZIENDA;PCSISTEMI SAS;VILLAFRANCA DI VERONA;VR;ITALIA;VIA ORTIGARA 38H;37069;0456301366;paolo.cipriani@pcsistemi.it;www.pcsistemi.it;3;;;95.11;Riparazione di computer e periferiche
22185;AZIENDA;PERFORMANCE IN LIGHTING SPA;COLOGNOLA AI COLLI;VR;ITALIA;VIALE DEL LAVORO 9/11;37030;0456159211;k.castagna@pil.lighting;www.performanceinlighting.com;181;;;27.40.09;Fabbricazione di altre apparecchiature per illuminazione
64409;AZIENDA;PERINA GIANCARLO SRL;VERONA;VR;ITALIA;VIA CHIODA 177;37100;0458601326;perina.giancarlo@gmail.com;www.perinagiancarloimpiantielettrici.it;3;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
63338;AZIENDA;PERLATI MARCELLINO;SANMARTINO BUON ALBERGO;VR;ITALIA;VIA PINDEMONTE 4;37036;3475422554;m.perlati@libero.it;;;;;43.21.02;Installazione di impianti elettronici (inclusa manutenzione e riparazione)
44048;AZIENDA;PEROZENI SRL;BOSCO CHIESANUOVA;VR;ITALIA;VIA LORENZI 44;37021;0457050735;personale1@perozeni.it;www.perozeni.it;74;07-06-2019;;25.62.00;Lavori di meccanica generale
13507;AZIENDA;PESENTE SERVICE S.N.C.;VERONA;VR;ITALIA;VIA MARIN FALIERO, 69;37138;045/565788;info@pesente.it;;;;;;
136382;AZIENDA;PHARMATHEK SRL SOCIETA'UNIPERSONALE;VERONA;VR;ITALIA;VIA ENRICO FERMI 43;37136;045 950301;info@pharmathek.com;www.pharmathek.com;50;29-04-2019;;28.22.09;Fabbricazione di altre macchine e apparecchi di sollevamento e movimentazione
114500;AZIENDA;PHONELAB;SONA;VR;ITALIA;VIA TRENTINO 1;37060;0456084062;;;4;18-05-2019;ELETTRONICA;47.41;Commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in eserc
43250;AZIENDA;PIANETA LC SRL;POVEGLIANO VERONESE;VR;ITALIA;DANTE ALIGHIERI.2-I;37064;0458941100;lorenzoconvertinopubblicita@gmail.com;www.pianetalc.it;6;;;;
102345;ASSOCIAZIONE;PICCOLA FRATERNITA' LESSINIA ONLUS;BOSCO CHIESANUOVA;VR;ITALIA;VIA DON A.SQUARANTI,20;37021;0457050706;info@pflessinia.it;www.pflessinia.it;15;;;87.90.00;Altre strutture di assistenza sociale residenziale
4113;AZIENDA;PICCOLI SERGIO & C. SRL;VERONA;VR;ITALIA;BINELUNGHE, 15 - LOC. BASSONE;37139; 045 8510988;mary@piccolisergio.it;http://www.piccolisergio.it;;;;;
1792;AZIENDA;PIESSE QUADRO S.R.L.;BOVOLONE;VR;ITALIA;VIA GIORDANI, 9;37051;0456901890;segreteria@piessequadro.com;www.piessequadro.com;;;;;
37748;AZIENDA;PIKALU SRL;SAN PIETRO IN CARIANO;VR;ITALIA;VIA INGELHEIM,53;37029;0457704801;info@athleta.it;www.athleta.it;3;;;;
70658;AZIENDA;PITTAROSSO SPA;LEGNARO;PD;ITALIA;VIA DELL'INDUSTRIA 16;35020;0498831111;ufficio.personale@pittarosso.com;www.pittarosso.com;8;;;;
11488;AZIENDA;PIVA LUCA;OPPEANO;VR;ITALIA;VIA CADALORA, 69;37050;3357593887;tecnopiva@libero.it;www.pivaluca.com;;;;;
51294;AZIENDA;PIZZEGHELLA STEVAN SRL;PESCANTINA;VR;ITALIA;VIA E.FERMI,9;37026;0456750078;info@stevanelevatori.it;www.stevanelevatori.it;26;;;43.29.01;Installazione, riparazione e manutenzione di ascensori e scale mobili
62916;AZIENDA;PLAY GAMES SNC;BUSSOLENGO;VR;ITALIA;LARGO SALVO D'ACQUISTO 24;37012;3394254819;;;;;;93.29.90;Altre attività di intrattenimento e di divertimento nca
1468;AZIENDA;PLUMAKE SRL;GREZZANA;VR;ITALIA;VIALE DEL LAVORO 2;37023;3287142111;info@plumake.it;http://www.plumake.it/;7;28-01-2016;;22.29.09;Fabbricazione di altri articoli in materie plastiche nca
16081;AZIENDA;PLUVITEC S.P.A.;RONCO ALL'ADIGE;VR;ITALIA;VIA QUADRELLI, 69;37055;045 660811;ufficio.amministrazione@pluvitec.com;ww.pluvitec.com;;;;;
7594;AZIENDA;PNEUSNAUTICA DI A.PEROBELLI & C. SAS;VERONA;VR;ITALIA;VIA LUSSEMBURGO, 6;37135;045 585846;info@pneusnautica.com;http://www.pneusnautica.com;;;;30.12.00;Costruzione di imbarcazioni da diporto e sportive
15937;AZIENDA;POLATO IMPIANTI DI POLATO MASSIMO;VILLAFRANCA DI VERONA;VR;ITALIA;VIA ORTIGARA, 38/E;37069;0459203980;info@polatoimpianti.it;www.polatoimpianti.it;6;;;;
15161;AZIENDA;POLIFUNGHI S.R.L.;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA, 63;37137;0458621129;polifunghi@gmail.com;;;;;;
15339;AZIENDA;ING. POLIN & C. S.P.A.;VERONA;VR;ITALIA;VIALE DELL'INDUSTRIA, 9;37135;0458289100;paghe@polin.it;https://www.polin.it/it/;205;;;28.93.00;Fabbricazione di macchine per l'industria alimentare, delle bevande e del tabacco (incluse parti e a
105471;AZIENDA;POLYTECH S.R.L.;BOLZANO;BZ;ITALIA;VIA G.GALILEI 10,;39100;0457238028;info@peri-polytech.com;www.peri-polytech.com;22;;;72.19.09;Ricerca e sviluppo sperimentale nel campo delle altre scienze naturali e dell'ingegneria
1536;AZIENDA;POSITIVE S.R.L.;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA CA'  NOVA ZAMPIERI 4/E;37057;0458751599;mauro@positive.it;;;;;;
2225;AZIENDA;POWER HYDRAULIK SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;CA' DELL'AGLIO, 9;37036;0458780721;info@powerhydraulik.com;www.powerhydraulik.com;33;;;;
2315;AZIENDA;PROFESSIONE ORTOPEDIA SRL;VERONA;VR;ITALIA;VIA FERMI, 17/C;37135;0458781298;info@professioneortopedia.it;http://www.ortopediaverona.com/;;;;;
43188;AZIENDA;PROGETTO.STUDIO - ARCHITETTO TONEL FAUSTO;BOVOLONE;VR;ITALIA;VIA CARLO ALBERTO,32;37051;3386950780;progetto.studio@hotmail.it;;;;;;
35863;AZIENDA;PROJECT SYSTEM SRL;SONA;VERONA;ITALIA;VIA DELL'INDUSTRIA,24/1;37060;0456082164;info@projectsystem.it;www.projectsystem.it;9;;;;
49765;AZIENDA;PROSYSTEM SRL;DOSSOBUONO;VR;ITALIA;VIA STAFFALI,19;37062;0458600074;p.bortolazzi@prosystem-packaging.com;www.prosystem-packaging.com;14;;;28293;METALMECCANICO
71025;ENTE PUBBLICO;PROVINCIA DI VERONA;VERONA;VR;ITALIA;VIA DELLE FRANCESCHINE,10;37104;0459288386;;;;27-05-2019;INFORMATICA;;
114216;AZIENDA;PULIMAC SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE PASTELLO;37057;045545026;pulimac@pulimac.it;;15;29-04-2019;;46.69.99;Commercio all'ingrosso di altre macchine ed attrezzature per l'industria, il commercio e la navigazi
1801;AZIENDA;PUNTO LUCE SERVIZI ELETTRICI DI LUCIO PUSCEDDU;NEGRAR;VR;ITALIA;VIA CARLO MONTANARI, 2B;37020;3404650504;puntoluce-@libero.it;;1;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
2163;AZIENDA;PURPLE TRASPORTI SRL;MOZZECANE;VR;ITALIA;VIA DELL' INDUSTRIA,9;37060;0457979800;direzione@purpletrasporti.it;http://www.purpletrasporti.it/;;;;;
1449;AZIENDA;Q-TEK SRL;VERONA;VR;ITALIA;STADA DELLE TRINCEE 13;37135;0454732083;info@q-tek.it;http://www.q-tek.it/it/;;13-05-2019;;;
1811;AZIENDA;QUADRANTE SERVIZI S.R.L.;VERONA;VR;ITALIA;VIA SOMMACAMPAGNA, 61;37137;045952447;elena@quadranteservizi.it;;;;;;
33657;AZIENDA;QUALITA' CLUB SELECTION SRL;SAN MARTINO BUON ALBERGO;VR;ITALIA;VILALE DEL LAVORO 22G;37036;0457834507;info@qualitaclub.it;;3;;;;
81794;AZIENDA;RAVENHEAT INTERNATIONAL SRL;ZEVIO;VR;ITALIA;VIA DELL'AGRICOLTURA ,50;37059;0456051578;info@ravenheat.it;;8;;;28.25;Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione
2273;AZIENDA;RBR VERONA SRL;VERONA;VR;ITALIA;VIA ANNA DA SCHIO, 2;37131;0458403665;rbrverona@rbrverona.it;www.rbr.vr.it;7;;;26.30.29;Fabbricazione di altri apparecchi elettrici ed elettronici per telecomunicazioni
72124;AZIENDA;RCE VERONA SRL;VERONA;VR;ITALIA;CORSO MILANO 5;37138;0458009804;verona@rcefoto.it;;2;;;;
140903;AZIENDA;READY INFORMATION SRL;SONA;VR;ITALIA;VIA GESUITI 4;37060;;marco@readyinformation.it;www.thesocialbreakers.com;;23-05-2019;INFORMATICA;63.12;Portali web
97450;AZIENDA;RED DI DONATELLI NICOLA;VILLAFRANCA DI VERONA;VR;ITALIA;VIA MESSEDAGLIA;37069;0457901340;;;8;16-05-2019;ELETTRONICA;95.22.01;Riparazione di elettrodomestici e di articoli per la casa
32111;AZIENDA;REDORO S.R.L. FRANTOI VENETI;GREZZANA;VR;ITALIA;VIA MARCONI,30;37023;045907622;amministrazione@redoro.it;www.redoro.it;12;22-05-2018;LOGISTICA;46.33.20;Commercio all'ingrosso di oli e grassi alimentari di origine vegetale o animale
6767;AZIENDA;RETTONDINI INGRANAGGI S.N.C.;BOVOLONE;VR;ITALIA;VIA DELLA COOPERAZIONE, 17;37051;045 6900097;rettondiniingranaggi@libero.it;;;;;;
97892;AZIENDA;REWAL S.N.C. DI MILANI E REGGIANI;ARBIZZANO;VR;ITALIA;VIA L. DA VINCI, 5/C;37020;0457514944;inforewal@rewal.it;http://www.rewal.it/;;24-05-2019;ELETTRONICA;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
64252;AZIENDA;RFI RETE FERROVIARIA ITALIANA;ROMA;RM;ITALIA;PIAZZA DELLA CROCE ROSSA 1;00100;;;;;;;;
1445;AZIENDA;RIAM ASCENSORI SRL;VERONA;VR;ITALIA;VIA DELLA SCIENZA 23;37139;0458517211;sara.verona@riam.it;www.riam.it;;;;;
4863;AZIENDA;RIELLO SPA;LEGNAGO;VR;ITALIA;VIA ING.PILADE RIELLO,7;37045;0442630111;alessia.cazzolato@riello.it;www.riellogroup.com;807;;;;METALMECCANICO
53949;AZIENDA;RIGHETTI RIDOLFI SPA;SONA;VR;ITALIA;VIA SAN QUIRICO 9;37060;0456080950;;www.righettiridolfi.com;26;27-05-2019;;25.99.9;Fabbricazione di altri articoli metallici e minuteria metallica
129015;AZIENDA;RIGO SRL;VERONA;VR;ITALIA;V.LO CAVALLETTO 24;37100;045 60804000;;www.rigoelettroimpianti.it;6;09-05-2019;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
139101;AZIENDA;RINALDI SIDERURGICA SRL;VILLAFRANCA DI VERONA;VR;ITALIA;VIA SPAGNA 17;37069;0456303131;rinsider@rinaldisiderurgica.it;;15;15-05-2019;;;
110951;AZIENDA;RISTORANTE GIRASOLE;BOLZANO;BZ;ITALIA;VIA DEI PORTICI 68;39100;;georg.trojer@me.com;;;;;;
22347;AZIENDA;ERNST ABBE GYMNASIUM;AUCKLAND;AUCKLAND;ITALIA;HIGHBROOK DRIVE,60;73447;07364-96130;info@fanfaremschaemke-ristorantelafontana.de;;;;INFORMATICA;;
139204;AZIENDA;RIZZI TECNOLOGIE DI RIZZI FLAVIO;SAN PIETRO IN CARIANO;VR;ITALIA;VIA VIVALDI 4;37029;;flavio.rizzi@live.com;;;16-05-2019;TELECOMUNICAZIONI;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
43253;AZIENDA;ROBBI GROUP SRL;VERONELLA;VR;ITALIA;VIA DELL'INDUSTRIA 7;37040;044247700;robbi@robbispa.com;www.robbispa.com;38;09-04-2018;;28.49.09;Fabbricazione di altre macchine utensili (incluse parti e accessori) nca
52764;AZIENDA;ROBERTO QUATTRINA SRL;SAN GIOVANNI LUPATOTO;VR;ITALIA;VIA MONTE PASTELLO,14/A;37057;0459251252;amm@robertoquattrina.com;www.robertoquattrina.com;18;;;26.12.00;Fabbricazione di schede elettroniche assemblate
141258;AZIENDA;ROBIT SAS DI BOVO MAURIZIO & C.;VERONA;VR;ITALIA;VIA ANTONIO MILANI 18;37100;;robit@robit.com;www.robit.com;;27-05-2019;INFORMATICA;;
108134;AZIENDA;RONCA 1862 SRL;ZEVIO;VR;ITALIA;VIA PRIMO MAGGIO 142;37059;0457850153;info@ronca1862.it;www.roncastyle.it;27;;;47.71;Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati
2245;AZIENDA;ROSSETTO TRADE SPA;SONA;VR;ITALIA;VIA FRIULI, 5;37060;0456861622;panificio@rossettogroup.it;http://rossettogroup.it/;;18-12-2015;;47.11.20;Supermercati
32772;AZIENDA;RPN IMPIANTI SNC;VILLAFRANCA;VR;ITALIA;VIA POSTUMIA,74;37069;0456303108;rpn.impianti@legalmail.it;;3;;;;
1806;AZIENDA;RPS S.P.A.;LEGNAGO;VR;ITALIA;VIALE EUROPA, 7;37045;0442635839;f.salgarolo@riello-ups.com;;;;;;
1070;AZIENDA;RTC SPA;VERONA;ZEVIO VR;ITALIA;VIA EDISON, 31 LOC.CAMPAGNOLA;37059;0458738711;luca.mingon@rtc-spa.it;www.rtc-spa.it;47;08-10-2018;;95.11;Riparazione di computer e periferiche
77280;AZIENDA;RZ IMPIANTI DI RENATO ZAMBONI;VERONA;VR;ITALIA;VIA S.ROCCO 10/C;37125;3497529048;renato.zamboni@alice.it;;;;;43.21.01;Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione
143283;AZIENDA;S C SISTEMI DI CASSA SRL;LUGAGNANO DI SONA;VR;ITALIA;VIA PIEMONTE 7;37060;;info@scsistemi.net;www.scsistemi.net;14;15-06-2019;;46.66;Commercio all'ingrosso di altre macchine e attrezzature per ufficio
2284;AZIENDA;S.C.S. SURVEY CAD SYSTEM SRL;POVEGLIANO VERONESE;VR;ITALIA;VIALE DELLA TECNICA;37064;0457971883;amministrazione@pfcad.it;;;;INFORMATICA;;
1418;AZIENDA;S.E.D.I.T. S.R.L;S.MARTINO B.A.;vr;ITALIA;VIALE DEL LAVORO 50;37036;0458799166;matteo.caria1@gmail.com;;6;;;;
16170;AZIENDA;S.G. S.R.L.;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIA DELL'ARTIGIANATO, 42;37036;045983362;gambaretto@sgsrl.net;www.sgsrl.net;;;;;
2206;AZIENDA;S.T.A.C.OL. SAS;VERONA;VR;ITALIA;CORSO MILANO,223;37138;045573822;annalisa@datastudioweb.it;;6;;;;
1485;AZIENDA;STI  SPA;NOGARA;VR;ITALIA;VIA LABRIOLA, 22;37054;0442537135;ufficiodelpersonale@stispa.it;;73;29-03-2018;;49.41.00;Trasporto di merci su strada
55919;AZIENDA;S4WEB DI SCIMEMI A. E ZANETTI L. SNC;BARDOLINO;VR;ITALIA;VIA VASCO DE GAMA,8;37011;3476225205;info@s4web.it;www.solution4web.it;2;;;62.02.00;Consulenza nel settore delle tecnologie dell'informatica
1448;AZIENDA;SAELETTRICA SRL;CASTELNUOVO DEL GARDA;VR;ITALIA;VIA PAPINI 2;37014;0456450856;info@saelettrica.com;www.saelettrica.com;;;;71.20.10;Collaudi e analisi tecniche di prodotti
13644;AZIENDA;SAIE S.R.L. OLD;SAN MARTINO BUON ALBERGO;VR;ITALIA;VIALE DELLA REPUBBLICA, 16;37036;0458840272;info@saiesrl.it;www.saiesrl.it;;;;;
111183;AZIENDA;SAVI SRL;VERONA;VR;ITALIA;VIA ADRIANO GARBINI 2/B;37135;0458230476;francesca@studiomininno.com;www.savialimentare.it;8;;;10.39.00;Lavorazione e conservazione di frutta e di ortaggi (esclusi i succhi di frutta e di ortaggi)
2238;AZIENDA;SAVINO DEL BENE SPA;SCANDICCI;FI;ITALIA;VIA DEL BOTTEGHINO 24/26;50018;0458626611;verona@savinodelbene.com;www.savinodelbene.com;660;;;52.29.10;Spedizionieri e agenzie di operazioni doganali
35860;AZIENDA;SAVOIA VALENTINO STUDIO DI INGEGNERIA;SONA;VERONA;ITALIA;VIA G.DELEDDA,23;37060;3405542460;ing_savoia@yahoo.it;;0;;;;
16110;AZIENDA;SC NOUMAX S.R.L.;BUCAREST;;ROMANIA;VIA COSTACHE SIBICEANU, 15;011511;;service@noumax.ro;www.noumax.ro;;;;;
30928;AZIENDA;SCALIGERA ARREDAMENTI S.R.L.;VERONA;VR;ITALIA;VIA DELLA SCIENZA,17;37100;0458510638;info@scaligeraarredamenti.com;www.scaligeraarredamenti.com;3;;;;
17245;AZIENDA;SCALIGERA GUARNIZIONI S.R.L.;RONCO ALL'ADIGE;VR;ITALIA;VIA CAV. VITTORIO VENETO, 29/A;37055;0457001831;amministrazione@scaligeraguarnizioni.it;;;;;;
48531;AZIENDA;SCATTOLINI SPA;VALEGGIO;PV;ITALIA;VIA FERRARI 1;27020;0456334972;mrighetti@scattolini.com;www.scattolini.it;206;16-05-2019;;29.20.00;Fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi
2267;AZIENDA;SCHENKER ITALIANA SPA;PESCHIERA BORROMEO;MI;ITALIA;VIA FRATELLI BANDIERA 29;20068;045828277; ;;1200;;;52.29.10;Spedizionieri e agenzie di operazioni doganali
1410;AZIENDA;SCHIANCHI CESARE- ELETTRODOMESTICI RADIO;NEVIANO DEGLI ARDUINI;PR;ITALIA;VIA BUCA, 36;43024;0521843108;;;;;;;
2305;AZIENDA;SEGESTA GESTIONI S.R.L;MILANO;MI;ITALIA;VIALE CASSALA, 16;20143;;;;;;;87.30.00;ASSISTENZA ANZIANI
34885;AZIENDA;SELENE LIBRI S.R.L. LIBRACCIO;MONZA;MB;ITALIA;VIA B.ANGELICO,21;20900;0303754342;bresciaamministrazione@libraccio.it;;6;;;47.61.00;Commercio al dettaglio di libri nuovi in esercizi specializzati
